,x,y
0,8.419468311620646,0.7931082307859723
1,12.440706908215581,-0.18759346012006448
2,6.785840131753954,0.14165219228767928
3,11.938052083641216,-0.5308065265980527
4,11.058406140636073,-0.9923919690947997
5,5.026548245743669,-1.1479682322105478
6,6.031857894892403,-0.32881169329172816
7,7.4141586624719125,0.7718793088087913
8,2.8902652413026098,0.21128458389065058
9,4.272566008882119,-0.9410846668986903
10,10.80707872834889,-0.8451544886518955
11,6.660176425610362,0.47569979130863405
12,9.676105373056563,-0.14810197573789904
13,1.884955592153876,1.194913910764675
14,10.430087609918115,-0.9363698750840086
15,5.152211951887261,-1.060828372404702
16,5.6548667764616285,-0.426346344740842
17,11.435397259066848,-0.9982542004397899
18,3.267256359733385,0.3011950815423916
19,12.31504320207199,-0.31858365147896905
20,5.403539364174445,-0.6318656929927301
21,6.911503837897546,0.4475281904812034
22,3.0159289474462017,-0.0890295862322211
23,0.5026548245743669,0.5919509605111061
24,7.288494956328321,0.9207019960332543
25,6.157521601035995,-0.029903861790448127
26,2.6389378290154264,0.8490092308859144
27,10.93274243449248,-0.9665841752442335
28,0.3769911184307752,0.11573113152576175
29,9.299114254625788,0.5142803605819304
30,3.769911184307752,-0.6435332124506675
31,8.293804605477055,1.0423740423572627
32,8.79645943005142,0.5705240874068361
33,5.277875658030853,-0.42724747738970786
34,5.906194188748811,-0.7017649461798017
35,11.184069846779664,-1.1510702924714158
36,1.0053096491487339,0.8889668982332241
37,7.539822368615504,1.0226917666731659
38,0.0,0.056670191570725975
39,11.309733552923257,-1.008183007078164
40,7.162831250184729,0.723977332400199
41,2.7646015351590183,0.5459765891364518
42,7.665486074759096,0.9953777152473429
43,7.916813487046279,0.9492457101583107
44,0.8796459430051422,0.6330789258452895
45,12.063715789784807,-0.46487737231547405
46,1.6336281798666925,0.8494232614897356
47,8.545132017764239,0.3876377198798976
48,10.681415022205298,-1.1358621211511373
49,1.7592918860102844,1.1056283204841117
50,3.6442474781641603,-0.4767333311991837
51,3.518583772020569,-0.2724438065699975
52,1.3823007675795091,1.0959471691593035
53,2.261946710584651,0.9523414584922167
54,2.5132741228718345,0.3678753168400047
55,6.283185307179587,0.005566906358585049
56,3.1415926535897936,-0.2565377231491992
57,0.7539822368615504,0.7419870651937204
58,8.922123136195014,0.02639179844652717
59,9.550441666912972,-0.32638443699127917
60,0.12566370614359174,0.41179148989453457
61,2.0106192982974678,0.9204662954517606
62,8.042477193189871,1.0895237507893645
63,9.927432785343747,-0.35200382415501885
64,0.6283185307179586,0.34821763838854836
65,9.42477796076938,-0.07617801240196655
66,1.1309733552923256,1.1337740499432227
67,9.047786842338605,0.26791862242036646
68,1.5079644737231008,1.2083021800087412
69,4.649557127312894,-1.1096928037827563
